Page,Device,Group,ItemID,Item,Value
DMI,Встроенные устройства / Onboard IGD,Свойства встроенного устройства,0,Описание,Onboard IGD
DMI,Встроенные устройства / Onboard IGD,Свойства встроенного устройства,0,Тип,Video
DMI,Встроенные устройства / Onboard IGD,Свойства встроенного устройства,0,Статус,Enabled
DMI,Встроенные устройства / Onboard IGD,Свойства встроенного устройства,0,Шина / Устройство / Функция,0 / 2 / 0
DMI,Встроенные устройства / Onboard LAN,Свойства встроенного устройства,0,Описание,Onboard LAN
DMI,Встроенные устройства / Onboard LAN,Свойства встроенного устройства,0,Тип,Ethernet
DMI,Встроенные устройства / Onboard LAN,Свойства встроенного устройства,0,Статус,Enabled
DMI,Встроенные устройства / Onboard LAN,Свойства встроенного устройства,0,Шина / Устройство / Функция,0 / 25 / 0
DMI,Встроенные устройства / Onboard 1394,Свойства встроенного устройства,0,Описание,Onboard 1394
DMI,Встроенные устройства / Onboard 1394,Свойства встроенного устройства,0,Статус,Enabled
DMI,Встроенные устройства / Onboard 1394,Свойства встроенного устройства,0,Шина / Устройство / Функция,3 / 28 / 2
DMI,Источники питания / To Be Filled By O.E.M.,Свойства источника питания,0,Имя устройства,To Be Filled By O.E.M.
DMI,Источники питания / To Be Filled By O.E.M.,Свойства источника питания,0,Производитель,To Be Filled By O.E.M.
DMI,Источники питания / To Be Filled By O.E.M.,Свойства источника питания,0,Серийный номер,To Be Filled By O.E.M.
DMI,Источники питания / To Be Filled By O.E.M.,Свойства источника питания,0,Тег имущества,To Be Filled By O.E.M.
DMI,Источники питания / To Be Filled By O.E.M.,Свойства источника питания,0,Шифр компонента,To Be Filled By O.E.M.
DMI,Источники питания / To Be Filled By O.E.M.,Свойства источника питания,0,Тип,Switching
