Page,Device,Group,ItemID,Item,Value
Службы,clr_optimization_v2.0.50727_64,,0,Имя файла,mscorsvw.exe
Службы,clr_optimization_v2.0.50727_64,,0,Версия,2.0.50727.4927
Службы,clr_optimization_v2.0.50727_64,,0,Тип,Собственный процесс
Службы,clr_optimization_v2.0.50727_64,,0,Состояние,Остановлено
Службы,clr_optimization_v2.0.50727_64,,0,Учётная запись,LocalSystem
Службы,clr_optimization_v4.0.30319_32,,0,Описание службы,Microsoft .NET Framework NGEN v4.0.30319_X86
Службы,clr_optimization_v4.0.30319_32,,0,Имя файла,mscorsvw.exe
Службы,clr_optimization_v4.0.30319_32,,0,Версия,4.6.81.0
Службы,clr_optimization_v4.0.30319_32,,0,Тип,Собственный процесс
Службы,clr_optimization_v4.0.30319_32,,0,Состояние,Остановлено
Службы,clr_optimization_v4.0.30319_32,,0,Учётная запись,LocalSystem
Службы,clr_optimization_v4.0.30319_64,,0,Описание службы,Microsoft .NET Framework NGEN v4.0.30319_X64
Службы,clr_optimization_v4.0.30319_64,,0,Имя файла,mscorsvw.exe
Службы,clr_optimization_v4.0.30319_64,,0,Версия,4.6.81.0
Службы,clr_optimization_v4.0.30319_64,,0,Тип,Собственный процесс
Службы,clr_optimization_v4.0.30319_64,,0,Состояние,Остановлено
Службы,clr_optimization_v4.0.30319_64,,0,Учётная запись,LocalSystem
Службы,COMSysApp,,0,Описание службы,Системное приложение COM+
Службы,COMSysApp,,0,Имя файла,dllhost.exe
Службы,COMSysApp,,0,Версия,6.1.7600.16385
Службы,COMSysApp,,0,Тип,Собственный процесс
Службы,COMSysApp,,0,Состояние,Остановлено
Службы,COMSysApp,,0,Учётная запись,LocalSystem
Службы,cphs,,0,Описание службы,Intel(R) Content Protection HECI Service
Службы,cphs,,0,Имя файла,IntelCpHeciSvc.exe
Службы,cphs,,0,Версия,9.0.20.9000
Службы,cphs,,0,Тип,Собственный процесс
Службы,cphs,,0,Состояние,Остановлено
Службы,cphs,,0,Учётная запись,LocalSystem
Службы,CryptSvc,,0,Описание службы,Службы криптографии
Службы,CryptSvc,,0,Имя файла,svchost.exe
Службы,CryptSvc,,0,Версия,6.1.7600.16385
Службы,CryptSvc,,0,Тип,Общий процесс
Службы,CryptSvc,,0,Состояние,Выполняется
Службы,CryptSvc,,0,Учётная запись,NT Authority\NetworkService
Службы,CscService,,0,Описание службы,Автономные файлы
Службы,CscService,,0,Имя файла,svchost.exe
Службы,CscService,,0,Версия,6.1.7600.16385
Службы,CscService,,0,Тип,Общий процесс
Службы,CscService,,0,Состояние,Выполняется
Службы,CscService,,0,Учётная запись,LocalSystem
Службы,DcomLaunch,,0,Описание службы,Модуль запуска процессов DCOM-сервера
Службы,DcomLaunch,,0,Имя файла,svchost.exe
Службы,DcomLaunch,,0,Версия,6.1.7600.16385
Службы,DcomLaunch,,0,Тип,Общий процесс
Службы,DcomLaunch,,0,Состояние,Выполняется
Службы,DcomLaunch,,0,Учётная запись,LocalSystem
Службы,defragsvc,,0,Описание службы,Дефрагментация диска
Службы,defragsvc,,0,Имя файла,svchost.exe
Службы,defragsvc,,0,Версия,6.1.7600.16385
Службы,defragsvc,,0,Тип,Собственный процесс
Службы,defragsvc,,0,Состояние,Остановлено
Службы,defragsvc,,0,Учётная запись,localSystem
Службы,Dhcp,,0,Описание службы,DHCP-клиент
Службы,Dhcp,,0,Имя файла,svchost.exe
Службы,Dhcp,,0,Версия,6.1.7600.16385
Службы,Dhcp,,0,Тип,Общий процесс
Службы,Dhcp,,0,Состояние,Выполняется
Службы,Dhcp,,0,Учётная запись,NT Authority\LocalService
Службы,Dnscache,,0,Описание службы,DNS-клиент
Службы,Dnscache,,0,Имя файла,svchost.exe
Службы,Dnscache,,0,Версия,6.1.7600.16385
Службы,Dnscache,,0,Тип,Общий процесс
Службы,Dnscache,,0,Состояние,Выполняется
Службы,Dnscache,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,dot3svc,,0,Описание службы,Проводная автонастройка
Службы,dot3svc,,0,Имя файла,svchost.exe
Службы,dot3svc,,0,Версия,6.1.7600.16385
Службы,dot3svc,,0,Тип,Общий процесс
Службы,dot3svc,,0,Состояние,Остановлено
Службы,dot3svc,,0,Учётная запись,localSystem
Службы,DPS,,0,Описание службы,Служба политики диагностики
Службы,DPS,,0,Имя файла,svchost.exe
Службы,DPS,,0,Версия,6.1.7600.16385
Службы,DPS,,0,Тип,Общий процесс
Службы,DPS,,0,Состояние,Выполняется
Службы,DPS,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,EapHost,,0,Описание службы,Расширяемый протокол проверки подлинности (EAP)
Службы,EapHost,,0,Имя файла,svchost.exe
Службы,EapHost,,0,Версия,6.1.7600.16385
Службы,EapHost,,0,Тип,Общий процесс
Службы,EapHost,,0,Состояние,Остановлено
Службы,EapHost,,0,Учётная запись,localSystem
Службы,EFS,,0,Описание службы,Шифрованная файловая система (EFS)
Службы,EFS,,0,Имя файла,lsass.exe
Службы,EFS,,0,Версия,6.1.7600.16385
Службы,EFS,,0,Тип,Общий процесс
Службы,EFS,,0,Состояние,Остановлено
Службы,EFS,,0,Учётная запись,LocalSystem
Службы,ehRecvr,,0,Описание службы,Служба ресивера Windows Media Center
Службы,ehRecvr,,0,Имя файла,ehRecvr.exe
Службы,ehRecvr,,0,Версия,6.1.7601.17514
Службы,ehRecvr,,0,Тип,Собственный процесс
Службы,ehRecvr,,0,Состояние,Остановлено
Службы,ehRecvr,,0,Учётная запись,NT AUTHORITY\networkService
Службы,ehSched,,0,Описание службы,Служба планировщика Windows Media Center
Службы,ehSched,,0,Имя файла,ehsched.exe
Службы,ehSched,,0,Версия,6.1.7600.16385
Службы,ehSched,,0,Тип,Собственный процесс
Службы,ehSched,,0,Состояние,Остановлено
Службы,ehSched,,0,Учётная запись,NT AUTHORITY\networkService
Службы,eventlog,,0,Описание службы,Журнал событий Windows
Службы,eventlog,,0,Имя файла,svchost.exe
Службы,eventlog,,0,Версия,6.1.7600.16385
Службы,eventlog,,0,Тип,Общий процесс
Службы,eventlog,,0,Состояние,Выполняется
Службы,eventlog,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,EventSystem,,0,Описание службы,Система событий COM+
Службы,EventSystem,,0,Имя файла,svchost.exe
Службы,EventSystem,,0,Версия,6.1.7600.16385
Службы,EventSystem,,0,Тип,Общий процесс
Службы,EventSystem,,0,Состояние,Выполняется
Службы,EventSystem,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,Fax,,0,Описание службы,Факс
Службы,Fax,,0,Имя файла,fxssvc.exe
Службы,Fax,,0,Версия,6.1.7601.17514
Службы,Fax,,0,Тип,Собственный процесс
Службы,Fax,,0,Состояние,Остановлено
Службы,Fax,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,fdPHost,,0,Описание службы,Хост поставщика функции обнаружения
Службы,fdPHost,,0,Имя файла,svchost.exe
Службы,fdPHost,,0,Версия,6.1.7600.16385
Службы,fdPHost,,0,Тип,Общий процесс
Службы,fdPHost,,0,Состояние,Остановлено
Службы,fdPHost,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,FDResPub,,0,Описание службы,Публикация ресурсов обнаружения функции
Службы,FDResPub,,0,Имя файла,svchost.exe
Службы,FDResPub,,0,Версия,6.1.7600.16385
Службы,FDResPub,,0,Тип,Общий процесс
Службы,FDResPub,,0,Состояние,Остановлено
Службы,FDResPub,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,FontCache,,0,Описание службы,Служба кэша шрифтов Windows
Службы,FontCache,,0,Имя файла,svchost.exe
Службы,FontCache,,0,Версия,6.1.7600.16385
Службы,FontCache,,0,Тип,Общий процесс
Службы,FontCache,,0,Состояние,Выполняется
Службы,FontCache,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,FontCache3.0.0.0,,0,Описание службы,Кэш шрифтов Windows Presentation Foundation 3.0.0.0
Службы,FontCache3.0.0.0,,0,Имя файла,PresentationFontCache.exe
Службы,FontCache3.0.0.0,,0,Версия,3.0.6920.5011
Службы,FontCache3.0.0.0,,0,Тип,Собственный процесс
Службы,FontCache3.0.0.0,,0,Состояние,Выполняется
Службы,FontCache3.0.0.0,,0,Учётная запись,NT Authority\LocalService
Службы,gpsvc,,0,Описание службы,Клиент групповой политики
Службы,gpsvc,,0,Имя файла,svchost.exe
Службы,gpsvc,,0,Версия,6.1.7600.16385
Службы,gpsvc,,0,Тип,Общий процесс
Службы,gpsvc,,0,Состояние,Выполняется
Службы,gpsvc,,0,Учётная запись,LocalSystem
Службы,gupdate,,0,Описание службы,Служба Google Update (gupdate)
Службы,gupdate,,0,Имя файла,GoogleUpdate.exe
Службы,gupdate,,0,Версия,1.3.28.13
Службы,gupdate,,0,Тип,Собственный процесс
Службы,gupdate,,0,Состояние,Остановлено
Службы,gupdate,,0,Учётная запись,LocalSystem
Службы,gupdatem,,0,Описание службы,Служба Google Update (gupdatem)
Службы,gupdatem,,0,Имя файла,GoogleUpdate.exe
Службы,gupdatem,,0,Версия,1.3.28.13
Службы,gupdatem,,0,Тип,Собственный процесс
Службы,gupdatem,,0,Состояние,Остановлено
Службы,gupdatem,,0,Учётная запись,LocalSystem
Службы,hasplms,,0,Описание службы,HASP License Manager
Службы,hasplms,,0,Имя файла,hasplms.exe
Службы,hasplms,,0,Версия,12.20.1.3886
Службы,hasplms,,0,Тип,Собственный процесс
Службы,hasplms,,0,Состояние,Остановлено
Службы,hasplms,,0,Учётная запись,LocalSystem
Службы,hidserv,,0,Описание службы,Доступ к HID-устройствам
Службы,hidserv,,0,Имя файла,svchost.exe
Службы,hidserv,,0,Версия,6.1.7600.16385
Службы,hidserv,,0,Тип,Общий процесс
Службы,hidserv,,0,Состояние,Выполняется
Службы,hidserv,,0,Учётная запись,LocalSystem
Службы,hkmsvc,,0,Описание службы,Управление сертификатами и ключом работоспособности
Службы,hkmsvc,,0,Имя файла,svchost.exe
Службы,hkmsvc,,0,Версия,6.1.7600.16385
Службы,hkmsvc,,0,Тип,Общий процесс
Службы,hkmsvc,,0,Состояние,Остановлено
Службы,hkmsvc,,0,Учётная запись,localSystem
Службы,HomeGroupListener,,0,Описание службы,Прослушиватель домашней группы
Службы,HomeGroupListener,,0,Имя файла,svchost.exe
Службы,HomeGroupListener,,0,Версия,6.1.7600.16385
Службы,HomeGroupListener,,0,Тип,Общий процесс
Службы,HomeGroupListener,,0,Состояние,Остановлено
Службы,HomeGroupListener,,0,Учётная запись,LocalSystem
Службы,HomeGroupProvider,,0,Описание службы,Поставщик домашней группы
Службы,HomeGroupProvider,,0,Имя файла,svchost.exe
Службы,HomeGroupProvider,,0,Версия,6.1.7600.16385
Службы,HomeGroupProvider,,0,Тип,Общий процесс
Службы,HomeGroupProvider,,0,Состояние,Остановлено
Службы,HomeGroupProvider,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,HoudiniLicenseServer,,0,Описание службы,HoudiniLicenseServer
Службы,HoudiniLicenseServer,,0,Имя файла,sesinetd.exe
Службы,HoudiniLicenseServer,,0,Версия,15.0.0.244
Службы,HoudiniLicenseServer,,0,Тип,Собственный процесс
Службы,HoudiniLicenseServer,,0,Состояние,Выполняется
Службы,HoudiniLicenseServer,,0,Учётная запись,LocalSystem
Службы,HoudiniServer,,0,Описание службы,HoudiniServer
Службы,HoudiniServer,,0,Имя файла,hserver.exe
Службы,HoudiniServer,,0,Версия,15.0.0.244
Службы,HoudiniServer,,0,Тип,Собственный процесс
Службы,HoudiniServer,,0,Состояние,Выполняется
Службы,HoudiniServer,,0,Учётная запись,LocalSystem
Службы,idsvc,,0,Описание службы,Windows CardSpace
Службы,idsvc,,0,Имя файла,infocard.exe
Службы,idsvc,,0,Версия,3.0.4506.5420
Службы,idsvc,,0,Тип,Общий процесс
Службы,idsvc,,0,Состояние,Остановлено
Службы,idsvc,,0,Учётная запись,LocalSystem
Службы,igfxCUIService1.0.0.0,,0,Описание службы,Intel(R) HD Graphics Control Panel Service
Службы,igfxCUIService1.0.0.0,,0,Имя файла,igfxCUIService.exe
Службы,igfxCUIService1.0.0.0,,0,Версия,6.15.10.3540
Службы,igfxCUIService1.0.0.0,,0,Тип,Собственный процесс
Службы,igfxCUIService1.0.0.0,,0,Состояние,Выполняется
Службы,igfxCUIService1.0.0.0,,0,Учётная запись,LocalSystem
Службы,IKEEXT,,0,Описание службы,Модули ключей IPsec для обмена ключами в Интернете и протокола IP с проверкой подлинности
Службы,IKEEXT,,0,Имя файла,svchost.exe
Службы,IKEEXT,,0,Версия,6.1.7600.16385
Службы,IKEEXT,,0,Тип,Общий процесс
Службы,IKEEXT,,0,Состояние,Остановлено
Службы,IKEEXT,,0,Учётная запись,LocalSystem
Службы,Intel(R) Capability Licensing Service Interface,,0,Описание службы,Intel(R) Capability Licensing Service Interface
Службы,Intel(R) Capability Licensing Service Interface,,0,Имя файла,HeciServer.exe
Службы,Intel(R) Capability Licensing Service Interface,,0,Версия,1.31.8.1
Службы,Intel(R) Capability Licensing Service Interface,,0,Тип,Собственный процесс
Службы,Intel(R) Capability Licensing Service Interface,,0,Состояние,Выполняется
Службы,Intel(R) Capability Licensing Service Interface,,0,Учётная запись,LocalSystem
Службы,Intel(R) Capability Licensing Service TCP IP Interface,,0,Описание службы,Intel(R) Capability Licensing Service TCP IP Interface
Службы,Intel(R) Capability Licensing Service TCP IP Interface,,0,Имя файла,SocketHeciServer.exe
Службы,Intel(R) Capability Licensing Service TCP IP Interface,,0,Версия,1.31.8.1
Службы,Intel(R) Capability Licensing Service TCP IP Interface,,0,Тип,Собственный процесс
Службы,Intel(R) Capability Licensing Service TCP IP Interface,,0,Состояние,Остановлено
Службы,Intel(R) Capability Licensing Service TCP IP Interface,,0,Учётная запись,LocalSystem
Службы,IPBusEnum,,0,Описание службы,Перечислитель IP-шин PnP-X
Службы,IPBusEnum,,0,Имя файла,svchost.exe
Службы,IPBusEnum,,0,Версия,6.1.7600.16385
Службы,IPBusEnum,,0,Тип,Общий процесс
Службы,IPBusEnum,,0,Состояние,Остановлено
Службы,IPBusEnum,,0,Учётная запись,LocalSystem
Службы,iphlpsvc,,0,Описание службы,Вспомогательная служба IP
Службы,iphlpsvc,,0,Имя файла,svchost.exe
Службы,iphlpsvc,,0,Версия,6.1.7600.16385
Службы,iphlpsvc,,0,Тип,Общий процесс
Службы,iphlpsvc,,0,Состояние,Выполняется
Службы,iphlpsvc,,0,Учётная запись,LocalSystem
Службы,jhi_service,,0,Описание службы,Intel(R) Dynamic Application Loader Host Interface Service
Службы,jhi_service,,0,Имя файла,jhi_service.exe
Службы,jhi_service,,0,Версия,9.5.12.1682
Службы,jhi_service,,0,Тип,Собственный процесс
Службы,jhi_service,,0,Состояние,Выполняется
Службы,jhi_service,,0,Учётная запись,LocalSystem
Службы,KeyIso,,0,Описание службы,Изоляция ключей CNG
Службы,KeyIso,,0,Имя файла,lsass.exe
Службы,KeyIso,,0,Версия,6.1.7600.16385
Службы,KeyIso,,0,Тип,Общий процесс
Службы,KeyIso,,0,Состояние,Остановлено
Службы,KeyIso,,0,Учётная запись,LocalSystem
Службы,KtmRm,,0,Описание службы,KtmRm для координатора распределенных транзакций
Службы,KtmRm,,0,Имя файла,svchost.exe
Службы,KtmRm,,0,Версия,6.1.7600.16385
Службы,KtmRm,,0,Тип,Общий процесс
Службы,KtmRm,,0,Состояние,Остановлено
Службы,KtmRm,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,LanmanServer,,0,Описание службы,Сервер
Службы,LanmanServer,,0,Имя файла,svchost.exe
Службы,LanmanServer,,0,Версия,6.1.7600.16385
Службы,LanmanServer,,0,Тип,Общий процесс
Службы,LanmanServer,,0,Состояние,Выполняется
Службы,LanmanServer,,0,Учётная запись,LocalSystem
Службы,LanmanWorkstation,,0,Описание службы,Рабочая станция
Службы,LanmanWorkstation,,0,Имя файла,svchost.exe
Службы,LanmanWorkstation,,0,Версия,6.1.7600.16385
Службы,LanmanWorkstation,,0,Тип,Общий процесс
Службы,LanmanWorkstation,,0,Состояние,Выполняется
Службы,LanmanWorkstation,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,lltdsvc,,0,Описание службы,Тополог канального уровня
Службы,lltdsvc,,0,Имя файла,svchost.exe
Службы,lltdsvc,,0,Версия,6.1.7600.16385
Службы,lltdsvc,,0,Тип,Общий процесс
Службы,lltdsvc,,0,Состояние,Остановлено
Службы,lltdsvc,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,lmhosts,,0,Описание службы,Модуль поддержки NetBIOS через TCP/IP
Службы,lmhosts,,0,Имя файла,svchost.exe
Службы,lmhosts,,0,Версия,6.1.7600.16385
Службы,lmhosts,,0,Тип,Общий процесс
Службы,lmhosts,,0,Состояние,Выполняется
Службы,lmhosts,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,LMS,,0,Описание службы,Intel(R) Management and Security Application Local Management Service
Службы,LMS,,0,Имя файла,LMS.exe
Службы,LMS,,0,Версия,9.5.10.1628
Службы,LMS,,0,Тип,Собственный процесс
Службы,LMS,,0,Состояние,Выполняется
Службы,LMS,,0,Учётная запись,LocalSystem
Службы,Mcx2Svc,,0,Описание службы,Служба медиаприставки Media Center
Службы,Mcx2Svc,,0,Имя файла,svchost.exe
Службы,Mcx2Svc,,0,Версия,6.1.7600.16385
Службы,Mcx2Svc,,0,Тип,Общий процесс
Службы,Mcx2Svc,,0,Состояние,Остановлено
Службы,Mcx2Svc,,0,Учётная запись,NT Authority\LocalService
Службы,MMCSS,,0,Описание службы,Планировщик классов мультимедиа
Службы,MMCSS,,0,Имя файла,svchost.exe
Службы,MMCSS,,0,Версия,6.1.7600.16385
Службы,MMCSS,,0,Тип,Общий процесс
Службы,MMCSS,,0,Состояние,Выполняется
Службы,MMCSS,,0,Учётная запись,LocalSystem
Службы,MpsSvc,,0,Описание службы,Брандмауэр Windows
Службы,MpsSvc,,0,Имя файла,svchost.exe
Службы,MpsSvc,,0,Версия,6.1.7600.16385
Службы,MpsSvc,,0,Тип,Общий процесс
Службы,MpsSvc,,0,Состояние,Выполняется
Службы,MpsSvc,,0,Учётная запись,NT Authority\LocalService
Службы,MSDTC,,0,Описание службы,Координатор распределенных транзакций
Службы,MSDTC,,0,Имя файла,msdtc.exe
Службы,MSDTC,,0,Версия,2001.12.8530.16385
Службы,MSDTC,,0,Тип,Собственный процесс
Службы,MSDTC,,0,Состояние,Остановлено
Службы,MSDTC,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,MSiSCSI,,0,Описание службы,Служба инициатора Майкрософт iSCSI
Службы,MSiSCSI,,0,Имя файла,svchost.exe
Службы,MSiSCSI,,0,Версия,6.1.7600.16385
Службы,MSiSCSI,,0,Тип,Общий процесс
Службы,MSiSCSI,,0,Состояние,Остановлено
Службы,MSiSCSI,,0,Учётная запись,LocalSystem
Службы,msiserver,,0,Описание службы,Установщик Windows
Службы,msiserver,,0,Имя файла,msiexec.exe
Службы,msiserver,,0,Версия,5.0.7601.17514
Службы,msiserver,,0,Тип,Собственный процесс
Службы,msiserver,,0,Состояние,Остановлено
Службы,msiserver,,0,Учётная запись,LocalSystem
Службы,napagent,,0,Описание службы,Агент защиты сетевого доступа
Службы,napagent,,0,Имя файла,svchost.exe
Службы,napagent,,0,Версия,6.1.7600.16385
Службы,napagent,,0,Тип,Общий процесс
Службы,napagent,,0,Состояние,Остановлено
Службы,napagent,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,Netlogon,,0,Описание службы,Сетевой вход в систему
Службы,Netlogon,,0,Имя файла,lsass.exe
Службы,Netlogon,,0,Версия,6.1.7600.16385
Службы,Netlogon,,0,Тип,Общий процесс
Службы,Netlogon,,0,Состояние,Остановлено
Службы,Netlogon,,0,Учётная запись,LocalSystem
Службы,Netman,,0,Описание службы,Сетевые подключения
Службы,Netman,,0,Имя файла,svchost.exe
Службы,Netman,,0,Версия,6.1.7600.16385
Службы,Netman,,0,Тип,Общий процесс
Службы,Netman,,0,Состояние,Выполняется
Службы,Netman,,0,Учётная запись,LocalSystem
Службы,NetMsmqActivator,,0,Описание службы,Адаптер прослушивателя Net.Msmq
Службы,NetMsmqActivator,,0,Имя файла,SMSvcHost.exe
Службы,NetMsmqActivator,,0,Версия,4.6.81.0
Службы,NetMsmqActivator,,0,Тип,Общий процесс
Службы,NetMsmqActivator,,0,Состояние,Остановлено
Службы,NetMsmqActivator,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,NetPipeActivator,,0,Описание службы,Адаптер прослушивателя Net.Pipe
Службы,NetPipeActivator,,0,Имя файла,SMSvcHost.exe
Службы,NetPipeActivator,,0,Версия,4.6.81.0
Службы,NetPipeActivator,,0,Тип,Общий процесс
Службы,NetPipeActivator,,0,Состояние,Остановлено
Службы,NetPipeActivator,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,netprofm,,0,Описание службы,Служба списка сетей
Службы,netprofm,,0,Имя файла,svchost.exe
Службы,netprofm,,0,Версия,6.1.7600.16385
Службы,netprofm,,0,Тип,Общий процесс
Службы,netprofm,,0,Состояние,Выполняется
Службы,netprofm,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,NetTcpActivator,,0,Описание службы,Адаптер прослушивателя Net.Tcp
Службы,NetTcpActivator,,0,Имя файла,SMSvcHost.exe
Службы,NetTcpActivator,,0,Версия,4.6.81.0
Службы,NetTcpActivator,,0,Тип,Общий процесс
Службы,NetTcpActivator,,0,Состояние,Остановлено
Службы,NetTcpActivator,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,NetTcpPortSharing,,0,Описание службы,Служба общего доступа к портам Net.Tcp
Службы,NetTcpPortSharing,,0,Имя файла,SMSvcHost.exe
Службы,NetTcpPortSharing,,0,Версия,4.6.81.0
Службы,NetTcpPortSharing,,0,Тип,Общий процесс
Службы,NetTcpPortSharing,,0,Состояние,Остановлено
Службы,NetTcpPortSharing,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,NlaSvc,,0,Описание службы,Служба сведений о подключенных сетях
Службы,NlaSvc,,0,Имя файла,svchost.exe
Службы,NlaSvc,,0,Версия,6.1.7600.16385
Службы,NlaSvc,,0,Тип,Общий процесс
Службы,NlaSvc,,0,Состояние,Выполняется
Службы,NlaSvc,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,nsi,,0,Описание службы,Служба интерфейса сохранения сети
Службы,nsi,,0,Имя файла,svchost.exe
Службы,nsi,,0,Версия,6.1.7600.16385
Службы,nsi,,0,Тип,Общий процесс
Службы,nsi,,0,Состояние,Выполняется
Службы,nsi,,0,Учётная запись,NT Authority\LocalService
Службы,NvContainerLocalSystem,,0,Описание службы,NVIDIA LocalSystem Container
Службы,NvContainerLocalSystem,,0,Имя файла,nvcontainer.exe
Службы,NvContainerLocalSystem,,0,Версия,1.5.2208.6100
Службы,NvContainerLocalSystem,,0,Тип,Собственный процесс
Службы,NvContainerLocalSystem,,0,Состояние,Выполняется
Службы,NvContainerLocalSystem,,0,Учётная запись,LocalSystem
Службы,NvContainerNetworkService,,0,Описание службы,NVIDIA NetworkService Container
Службы,NvContainerNetworkService,,0,Имя файла,nvcontainer.exe
Службы,NvContainerNetworkService,,0,Версия,1.5.2208.6100
Службы,NvContainerNetworkService,,0,Тип,Собственный процесс
Службы,NvContainerNetworkService,,0,Состояние,Остановлено
Службы,NvContainerNetworkService,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,NVDisplay.ContainerLocalSystem,,0,Описание службы,NVIDIA Display Container LS
Службы,NVDisplay.ContainerLocalSystem,,0,Имя файла,NVDisplay.Container.exe
Службы,NVDisplay.ContainerLocalSystem,,0,Версия,1.2.0.0
Службы,NVDisplay.ContainerLocalSystem,,0,Тип,Собственный процесс
Службы,NVDisplay.ContainerLocalSystem,,0,Состояние,Выполняется
Службы,NVDisplay.ContainerLocalSystem,,0,Учётная запись,LocalSystem
Службы,NvTelemetryContainer,,0,Описание службы,NVIDIA Telemetry Container
Службы,NvTelemetryContainer,,0,Имя файла,NvTelemetryContainer.exe
Службы,NvTelemetryContainer,,0,Версия,1.4.2206.1309
Службы,NvTelemetryContainer,,0,Тип,Собственный процесс
Службы,NvTelemetryContainer,,0,Состояние,Выполняется
Службы,NvTelemetryContainer,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,OpenVPNService,,0,Описание службы,OpenVPNService
Службы,OpenVPNService,,0,Имя файла,openvpnserv2.exe
Службы,OpenVPNService,,0,Версия,0.0.0.0
Службы,OpenVPNService,,0,Тип,Собственный процесс
Службы,OpenVPNService,,0,Состояние,Остановлено
Службы,OpenVPNService,,0,Учётная запись,LocalSystem
Службы,OpenVPNServiceInteractive,,0,Описание службы,OpenVPN Interactive Service
Службы,OpenVPNServiceInteractive,,0,Имя файла,openvpnserv.exe
Службы,OpenVPNServiceInteractive,,0,Версия,2.4.2.0
Службы,OpenVPNServiceInteractive,,0,Тип,Общий процесс
Службы,OpenVPNServiceInteractive,,0,Состояние,Выполняется
Службы,OpenVPNServiceInteractive,,0,Учётная запись,LocalSystem
Службы,OpenVPNServiceLegacy,,0,Описание службы,OpenVPN Legacy Service
Службы,OpenVPNServiceLegacy,,0,Имя файла,openvpnserv.exe
Службы,OpenVPNServiceLegacy,,0,Версия,2.4.2.0
Службы,OpenVPNServiceLegacy,,0,Тип,Общий процесс
Службы,OpenVPNServiceLegacy,,0,Состояние,Остановлено
Службы,OpenVPNServiceLegacy,,0,Учётная запись,LocalSystem
Службы,p2pimsvc,,0,Описание службы,Диспетчер удостоверения сетевых участников
Службы,p2pimsvc,,0,Имя файла,svchost.exe
Службы,p2pimsvc,,0,Версия,6.1.7600.16385
Службы,p2pimsvc,,0,Тип,Общий процесс
Службы,p2pimsvc,,0,Состояние,Остановлено
Службы,p2pimsvc,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,p2psvc,,0,Описание службы,Группировка сетевых участников
Службы,p2psvc,,0,Имя файла,svchost.exe
Службы,p2psvc,,0,Версия,6.1.7600.16385
Службы,p2psvc,,0,Тип,Общий процесс
Службы,p2psvc,,0,Состояние,Остановлено
Службы,p2psvc,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,PcaSvc,,0,Описание службы,Служба помощника по совместимости программ
Службы,PcaSvc,,0,Имя файла,svchost.exe
Службы,PcaSvc,,0,Версия,6.1.7600.16385
Службы,PcaSvc,,0,Тип,Общий процесс
Службы,PcaSvc,,0,Состояние,Выполняется
Службы,PcaSvc,,0,Учётная запись,LocalSystem
Службы,PeerDistSvc,,0,Описание службы,BranchCache
Службы,PeerDistSvc,,0,Имя файла,svchost.exe
Службы,PeerDistSvc,,0,Версия,6.1.7600.16385
Службы,PeerDistSvc,,0,Тип,Общий процесс
Службы,PeerDistSvc,,0,Состояние,Остановлено
Службы,PeerDistSvc,,0,Учётная запись,NT AUTHORITY\NetworkService
Службы,PerfHost,,0,Описание службы,Хост библиотеки счетчика производительности
Службы,PerfHost,,0,Имя файла,perfhost.exe
Службы,PerfHost,,0,Версия,6.1.7600.16385
Службы,PerfHost,,0,Тип,Собственный процесс
Службы,PerfHost,,0,Состояние,Остановлено
Службы,PerfHost,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,pla,,0,Описание службы,Журналы и оповещения производительности
Службы,pla,,0,Имя файла,svchost.exe
Службы,pla,,0,Версия,6.1.7600.16385
Службы,pla,,0,Тип,Общий процесс
Службы,pla,,0,Состояние,Остановлено
Службы,pla,,0,Учётная запись,NT AUTHORITY\LocalService
Службы,PlugPlay,,0,Описание службы,Plug-and-Play
Службы,PlugPlay,,0,Имя файла,svchost.exe
Службы,PlugPlay,,0,Версия,6.1.7600.16385
Службы,PlugPlay,,0,Тип,Общий процесс
Службы,PlugPlay,,0,Состояние,Выполняется
