Page,Device,Group,ItemID,Item,Value
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Производитель ЦП,0,Обновление драйверов,http://www.aida64.com/driver-updates
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Производитель,Intel(R) Corporation
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Версия,Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Тег имущества,Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Текущая частота,2543 МГц
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Тип,Central Processor
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Статус,Enabled
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Установка,ZIF
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Тип разъёма,U2E1
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Производитель ЦП,0,Фирма,Intel Corporation
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Производитель ЦП,0,Информация о продукте,http://ark.intel.com/search.aspx?q=Intel%20Core%20i5-2400S
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Производитель ЦП,0,Обновление драйверов,http://www.aida64.com/driver-updates
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Производитель,Intel(R) Corporation
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Версия,Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Тег имущества,Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Текущая частота,2541 МГц
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Тип,Central Processor
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Статус,Enabled
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Установка,ZIF
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Тип разъёма,U2E1
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Производитель ЦП,0,Фирма,Intel Corporation
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Производитель ЦП,0,Информация о продукте,http://ark.intel.com/search.aspx?q=Intel%20Core%20i5-2400S
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Производитель ЦП,0,Обновление драйверов,http://www.aida64.com/driver-updates
DMI,Процессоры / Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,Свойства процессора,0,Производитель,Intel(R) Corporation
